Quantity,Order Price (Minutes),Created at,Frozen Unit Price (Minutes),Item: Image,Address: Country,Full Name (from Item)
1,60,7/18/2024 7:09pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/18/2024 5:30pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,France,Pile of stickers 
1,60,7/18/2024 5:17pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/17/2024 4:44pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,180,7/17/2024 12:03am,180,https://cloud-r1yu83g5v-hack-club-bot.vercel.app/0image.png,United States,E-fidgets Made by Micha!
1,180,7/15/2024 10:02pm,180,https://cloud-r1yu83g5v-hack-club-bot.vercel.app/0image.png,United States,E-fidgets Made by Micha!
1,180,7/15/2024 8:57pm,180,https://cloud-r1yu83g5v-hack-club-bot.vercel.app/0image.png,United States,E-fidgets Made by Micha!
1,1500,7/19/2024 12:25pm,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,Philippines,Logitech MX Anywhere 2S (Mouse)
1,480,6/30/2024 5:43am,480,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,India,YubiKey 
1,300,7/16/2024 10:39pm,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
1,420,7/16/2024 9:38pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,1080,7/18/2024 12:39pm,1080,https://cloud-8ikvjz9g0-hack-club-bot.vercel.app/0image.png,Germany,Tuxedo pick set + clear training lock
1,60,7/18/2024 11:52pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/18/2024 3:11pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,600,7/19/2024 7:45am,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Singapore,Raspberry Pi Zero 2W Kit
1,360,7/18/2024 5:38pm,360,https://cloud-lit9nkas9-hack-club-bot.vercel.app/051t9lfjeuml._ac_sl1500_.png,United States,USB-C Charger (30W)
1,360,7/18/2024 5:37pm,360,https://cloud-lit9nkas9-hack-club-bot.vercel.app/051t9lfjeuml._ac_sl1500_.png,United States,USB-C Charger (30W)
1,360,7/18/2024 5:37pm,360,https://cloud-lit9nkas9-hack-club-bot.vercel.app/051t9lfjeuml._ac_sl1500_.png,United States,USB-C Charger (30W)
1,360,7/18/2024 5:36pm,360,https://cloud-lit9nkas9-hack-club-bot.vercel.app/051t9lfjeuml._ac_sl1500_.png,United States,USB-C Charger (30W)
1,600,7/19/2024 4:19am,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Romania,Raspberry Pi Zero 2W Kit
1,600,7/18/2024 11:49pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,India,Raspberry Pi Zero 2W Kit
1,1080,7/18/2024 3:00pm,1080,https://cloud-8ikvjz9g0-hack-club-bot.vercel.app/0image.png,United States,Tuxedo pick set + clear training lock
1,360,7/18/2024 12:09am,360,https://cloud-ogt9k4r4u-hack-club-bot.vercel.app/0breadboard.png,Canada,Breadboard + jumper wires
1,60,7/8/2024 12:31pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
3,180,7/8/2024 12:24pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Brazil,Pile of stickers 
1,60,7/8/2024 1:43am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Finland,Pile of stickers 
1,60,7/7/2024 1:59pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/7/2024 9:05am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Saudi Arabia,Pile of stickers 
1,60,7/18/2024 4:28pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/18/2024 7:46am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Lithuania,Pile of stickers 
1,60,7/13/2024 5:48pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,300,7/18/2024 3:41pm,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
1,60,7/18/2024 10:22am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Romania,Pile of stickers 
1,60,7/17/2024 8:15pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/18/2024 11:26am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Morocco,Pile of stickers 
1,60,7/18/2024 12:15pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,840,7/17/2024 6:53pm,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,United States,Pinecil 
1,840,7/17/2024 1:09pm,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,Australia,Pinecil 
1,120,7/12/2024 5:45am,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,India,Sticker of your choice
1,60,7/18/2024 1:22pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/12/2024 4:13am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,New Zealand,Pile of stickers 
1,600,7/17/2024 6:13pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United States,Raspberry Pi Zero 2W Kit
1,600,7/18/2024 12:40am,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Canada,Raspberry Pi Zero 2W Kit
1,540,7/11/2024 5:23pm,540,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United Kingdom,Raspberry Pi Zero 2W Kit
1,420,7/18/2024 11:47am,420,https://cloud-fyxfbdwdl-hack-club-bot.vercel.app/0multimeter.png,India,Multimeter 
1,1080,7/17/2024 11:54am,1080,https://cloud-8ikvjz9g0-hack-club-bot.vercel.app/0image.png,United States,Tuxedo pick set + clear training lock
1,540,7/17/2024 12:23am,540,https://cloud-nhghqjofw-hack-club-bot.vercel.app/0image.png,United States,Helping hands 
1,540,7/16/2024 5:46pm,540,https://cloud-nhghqjofw-hack-club-bot.vercel.app/0image.png,United States,Helping hands 
1,480,7/15/2024 11:25am,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,India,Soldering iron + solder
1,840,7/17/2024 5:10pm,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,Canada,Pinecil 
3,180,7/17/2024 5:28pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,480,7/18/2024 5:36am,480,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Denmark,YubiKey 
1,300,7/18/2024 10:20am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
2,120,7/12/2024 6:03am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/11/2024 2:08am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,6/29/2024 2:23am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Turkey,Pile of stickers 
1,60,7/17/2024 12:45am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Nepal,Pile of stickers 
1,60,7/17/2024 6:43pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/17/2024 9:22pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/18/2024 2:08am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/18/2024 7:21am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Australia,Pile of stickers 
1,240,7/16/2024 12:37pm,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,240,7/16/2024 5:20am,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,240,7/16/2024 11:48am,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,600,7/16/2024 5:18pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Australia,Raspberry Pi Zero 2W Kit
1,600,7/16/2024 8:37pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United States,Raspberry Pi Zero 2W Kit
1,600,7/17/2024 2:13pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United States,Raspberry Pi Zero 2W Kit
1,60,7/17/2024 4:09pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/16/2024 9:02pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/17/2024 4:20pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/17/2024 4:27am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Poland,Pile of stickers 
1,60,7/17/2024 3:21am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/17/2024 2:45am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,France,Pile of stickers 
1,60,7/17/2024 3:08am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Australia,Pile of stickers 
1,60,7/17/2024 2:15am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Australia,Pile of stickers 
1,60,7/16/2024 5:54pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/16/2024 5:37pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/16/2024 5:02pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/16/2024 2:15am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/15/2024 6:28pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/14/2024 11:00pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Australia,Pile of stickers 
1,60,7/14/2024 2:45am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Italy,Pile of stickers 
1,60,7/12/2024 7:26pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,120,7/17/2024 2:54am,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,United States,Sticker of your choice
1,420,7/16/2024 10:03pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,900,7/17/2024 1:31pm,900,https://cloud-n716uf1pe-hack-club-bot.vercel.app/0gh_0008_z_dd7b_copy.png,United States,Octocat Plushie
1,300,7/17/2024 4:55am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,Nigeria,Notebook from GitHub
1,300,7/16/2024 10:44pm,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
1,7200,7/12/2024 7:57am,7200,https://cloud-elfpck7gj-hack-club-bot.vercel.app/1screenshot_2024-06-14_at_07.39.22.png,United States,Framework factory seconds
1,7200,7/15/2024 4:40pm,7200,https://cloud-elfpck7gj-hack-club-bot.vercel.app/1screenshot_2024-06-14_at_07.39.22.png,United States,Framework factory seconds
1,7200,7/15/2024 5:55pm,7200,https://cloud-elfpck7gj-hack-club-bot.vercel.app/1screenshot_2024-06-14_at_07.39.22.png,United States,Framework factory seconds
1,60,7/17/2024 8:39am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,60,7/17/2024 3:00pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Italy,Pile of stickers 
1,60,7/11/2024 11:33pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Australia,Pile of stickers 
1,60,6/18/2024 5:24am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,1080,7/16/2024 2:46pm,1080,https://cloud-8ikvjz9g0-hack-club-bot.vercel.app/0image.png,United States,Tuxedo pick set + clear training lock
1,60,7/15/2024 2:00pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,420,7/16/2024 9:37pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,420,7/16/2024 9:35pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,India,YubiKey 
1,480,7/16/2024 9:44pm,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,United States,Soldering iron + solder
1,420,7/16/2024 9:34pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Canada,YubiKey 
1,300,7/17/2024 7:27am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,Greece,Notebook from GitHub
1,420,7/16/2024 9:34pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,300,7/17/2024 9:05am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,Singapore,Notebook from GitHub
1,420,7/16/2024 9:38pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,India,YubiKey 
1,3000,7/16/2024 10:39pm,3000,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/1miir.png,United States,Invertocat Backpack MIIR
1,60,7/12/2024 12:27pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United Kingdom,Pile of stickers 
1,60,7/6/2024 11:11pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,300,7/16/2024 11:29pm,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,India,Notebook from GitHub
1,300,7/17/2024 6:47am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
1,300,7/17/2024 1:20am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
1,300,7/17/2024 5:34am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,India,Notebook from GitHub
1,300,7/17/2024 1:02am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,India,Notebook from GitHub
1,300,7/16/2024 11:29pm,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,India,Notebook from GitHub
1,300,7/17/2024 4:51am,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,Israel,Notebook from GitHub
1,900,7/16/2024 5:41pm,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,60,7/5/2024 4:01pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
3,180,7/5/2024 1:51pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/4/2024 11:23pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/4/2024 9:10pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/4/2024 3:50pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/4/2024 3:03pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Slovenija,Pile of stickers 
3,180,7/4/2024 11:01am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/4/2024 9:14am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Kenya,Pile of stickers 
1,420,7/16/2024 9:38pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Canada,YubiKey 
1,420,7/16/2024 9:40pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,420,7/16/2024 9:43pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
3,1260,7/16/2024 9:46pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Canada,YubiKey 
1,420,7/16/2024 9:47pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,420,7/16/2024 9:47pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,India,YubiKey 
5,2100,7/16/2024 9:48pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,420,7/16/2024 9:50pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,420,7/16/2024 9:54pm,420,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,60,7/16/2024 2:00pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/13/2024 1:25pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,South Korea,Pile of stickers 
1,60,7/16/2024 11:52am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Argentina,Pile of stickers 
1,60,7/16/2024 8:14am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Poland,Pile of stickers 
1,60,7/10/2024 10:11pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/15/2024 6:25pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/16/2024 2:31pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,60,7/16/2024 1:36pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/5/2024 1:35pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,México,Pile of stickers 
1,120,7/13/2024 2:21pm,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,India,Sticker of your choice
1,1500,7/16/2024 10:54am,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,Thailand,Logitech MX Anywhere 2S (Mouse)
1,60,7/6/2024 7:30am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Deutschland,Pile of stickers 
1,60,7/16/2024 11:12am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,1500,7/15/2024 8:01pm,1500,https://cloud-dcmjamx8y-hack-club-bot.vercel.app/0image.png,United States,Leatherman Skeletool 
1,420,7/16/2024 10:01am,420,https://cloud-fyxfbdwdl-hack-club-bot.vercel.app/0multimeter.png,India,Multimeter 
1,840,7/13/2024 9:09pm,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,United States,Pinecil 
1,120,7/13/2024 9:08pm,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,United States,Sticker of your choice
3,180,7/13/2024 8:23pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Canada,Pile of stickers 
1,60,7/15/2024 3:20pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/15/2024 6:44pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/16/2024 1:47am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Poland,Pile of stickers 
1,60,7/14/2024 6:21am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United Kingdom,Pile of stickers 
1,60,7/13/2024 9:11pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/15/2024 5:42pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/14/2024 3:01pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/11/2024 6:23am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Australia,Pile of stickers 
1,60,7/16/2024 7:56am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/16/2024 6:06am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Australia,Pile of stickers 
1,60,7/16/2024 3:35am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,South Korea,Pile of stickers 
1,60,7/15/2024 9:52pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/15/2024 6:47pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,900,7/16/2024 8:48am,900,https://cloud-n716uf1pe-hack-club-bot.vercel.app/0gh_0008_z_dd7b_copy.png,Philippines,Octocat Plushie
2,960,7/10/2024 3:12am,480,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Kazakhstan,YubiKey 
1,900,7/15/2024 12:49pm,900,https://cloud-bi9lc9poq-hack-club-bot.vercel.app/0intuos.png,United States,Wacom Intuos S
1,600,7/12/2024 2:55pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Mexico,Raspberry Pi Zero 2W Kit
1,600,7/15/2024 10:32pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United States,Raspberry Pi Zero 2W Kit
1,600,7/16/2024 4:15am,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Australia,Raspberry Pi Zero 2W Kit
2,480,7/15/2024 11:42pm,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,240,7/15/2024 10:29pm,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,60,7/15/2024 4:46pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,240,7/6/2024 1:53pm,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,60,7/3/2024 8:55am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/2/2024 5:32pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/2/2024 11:03am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Israel,Pile of stickers 
3,180,7/2/2024 5:33am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/2/2024 3:03am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/1/2024 6:42pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,7/1/2024 7:28am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United Kingdom,Pile of stickers 
1,60,7/1/2024 4:41am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Japan,Pile of stickers 
1,60,7/1/2024 4:34am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,6/30/2024 11:14pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,6/30/2024 6:32am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,6/30/2024 1:19am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,China,Pile of stickers 
1,60,6/29/2024 8:02pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,6/29/2024 3:29pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Sweden,Pile of stickers 
